propertyTaskProcedureId,propertyTaskProcedureId,propertyTaskId,proceduresId,sequenceOrder
33753,33753,12978,184,2
33754,33754,12978,127,3
33755,33755,12978,113,4
33756,33756,12978,127,5
33757,33757,12978,125,6
33758,33758,12979,46,1
33759,33759,12979,184,2
33760,33760,12979,127,3
33761,33761,12979,171,4
33762,33762,12979,127,5
33763,33763,12979,125,6
33764,33764,12980,46,1
33765,33765,12980,184,2
33766,33766,12980,127,3
33767,33767,12980,113,4
33768,33768,12980,127,5
33769,33769,12980,125,6
33770,33770,12981,46,1
33771,33771,12981,184,2
33772,33772,12981,127,3
33773,33773,12981,171,4
33774,33774,12981,127,5
33775,33775,12981,125,6
33776,33776,12982,46,1
33779,33779,12982,184,2
33777,33777,12982,127,3
33778,33778,12982,113,4
33780,33780,12982,127,5
33781,33781,12982,125,6
33782,33782,12983,46,1
33783,33783,12983,184,2
33784,33784,12983,127,3
33785,33785,12983,171,4
33786,33786,12983,127,5
33787,33787,12983,125,6
33788,33788,12984,46,1
33789,33789,12984,184,2
33790,33790,12984,127,3
33791,33791,12984,113,4
33792,33792,12984,127,5
33793,33793,12984,125,6
33794,33794,12985,46,1
33795,33795,12985,184,2
33796,33796,12985,127,3
33797,33797,12985,171,4
33798,33798,12985,127,5
33799,33799,12985,56,6
33800,33800,12986,46,1
33801,33801,12986,184,2
33802,33802,12986,127,3
33803,33803,12986,113,4
33804,33804,12986,127,5
33805,33805,12986,56,6
33806,33806,12987,46,1
33807,33807,12987,184,2
33808,33808,12987,127,3
33809,33809,12987,171,4
33811,33811,12987,127,5
33810,33810,12987,77,6
33812,33812,12988,46,1
33813,33813,12988,184,2
33814,33814,12988,127,3
33815,33815,12988,171,4
33816,33816,12988,127,5
33817,33817,12988,77,6
33818,33818,12989,83,1
33819,33819,12990,52,1
33820,33820,12990,47,2
33821,33821,12990,127,3
33822,33822,12990,50,4
33823,33823,12991,52,1
33824,33824,12991,47,2
33825,33825,12991,127,3
33826,33826,12991,125,4
33827,33827,12992,52,1
33828,33828,12992,47,2
33829,33829,12992,127,3
33830,33830,12992,50,4
33831,33831,12993,52,1
33832,33832,12993,47,2
33833,33833,12993,127,3
33834,33834,12993,125,4
33835,33835,12994,220,1
33836,33836,12994,169,2
33837,33837,12995,220,1
33838,33838,12995,169,2
33839,33839,12996,220,1
33840,33840,12996,169,2
33841,33841,12997,220,1
33842,33842,12997,169,2
33843,33843,12998,220,1
33844,33844,12998,169,2
33845,33845,12999,220,1
33846,33846,12999,169,2
33847,33847,13000,211,1
33848,33848,13000,184,2
33849,33849,13000,127,3
33850,33850,13000,113,4
33851,33851,13000,82,5
33852,33852,13001,211,1
33853,33853,13001,186,2
33854,33854,13001,184,3
33855,33855,13001,127,4
33856,33856,13001,47,5
33857,33857,13002,46,1
33858,33858,13002,184,2
33859,33859,13002,127,3
33860,33860,13002,185,4
33861,33861,13002,127,5
33862,33862,13002,48,6
33863,33863,13003,140,1
33864,33864,13004,145,1
33865,33865,13005,52,1
33867,33867,13005,184,2
33866,33866,13005,127,3
33868,33868,13005,113,4
33869,33869,13005,127,5
33870,33870,13005,62,6
33872,33872,13006,169,1
33871,33871,13006,166,2
33873,33873,13006,167,3
33874,33874,13007,145,1
33875,33875,13007,166,2
33876,33876,13007,167,3
33877,33877,13008,52,1
33878,33878,13008,113,2
33879,33879,13009,58,1
33880,33880,13010,128,1
33881,33881,13011,145,1
33882,33882,13012,140,1
33883,33883,13013,58,1
33884,33884,13014,208,1
33885,33885,13015,59,1
33886,33886,13016,58,1
33887,33887,13017,58,1
33888,33888,13018,58,1
33889,33889,13019,52,1
33890,33890,13019,47,2
33891,33891,13019,127,3
33892,33892,13019,50,4
33893,33893,13020,52,1
33894,33894,13020,47,2
33895,33895,13020,127,3
33896,33896,13020,125,4
33897,33897,13021,52,1
33898,33898,13021,47,2
33899,33899,13021,127,3
33900,33900,13021,50,4
33901,33901,13022,52,1
33902,33902,13022,47,2
33903,33903,13022,127,3
33904,33904,13022,125,4
33905,33905,13023,52,1
33906,33906,13023,47,2
33907,33907,13023,127,3
33908,33908,13023,50,4
33909,33909,13024,52,1
33910,33910,13024,47,2
33911,33911,13024,127,3
33912,33912,13024,125,4
33913,33913,13025,52,1
33914,33914,13025,47,2
33915,33915,13025,127,3
33916,33916,13025,50,4
33917,33917,13026,52,1
33918,33918,13026,47,2
33919,33919,13026,127,3
33920,33920,13026,125,4
33921,33921,13027,52,1
33922,33922,13027,184,2
33923,33923,13027,127,3
33924,33924,13027,113,4
33925,33925,13027,127,5
33926,33926,13027,48,6
33927,33927,13028,128,1
33928,33928,13029,145,1
33929,33929,13030,140,1
33930,33930,13031,58,1
33931,33931,13032,52,1
33932,33932,13032,184,2
33933,33933,13032,127,3
33934,33934,13032,113,4
33935,33935,13032,127,5
33936,33936,13032,48,6
33937,33937,13033,117,1
33938,33938,13033,127,2
33939,33939,13033,62,3
33940,33940,13034,86,1
33941,33941,13035,117,1
33942,33942,13035,127,2
33943,33943,13035,62,3
33944,33944,13036,86,1
33945,33945,13037,117,1
33946,33946,13037,62,2
33947,33947,13037,127,3
33948,33948,13038,86,1
33949,33949,13039,86,1
33950,33950,13040,62,1
33951,33951,13041,135,1
33952,33952,13041,113,2
33953,33953,13041,110,3
33954,33954,13042,86,1
33955,33955,13043,135,1
33956,33956,13043,113,2
33957,33957,13043,77,3
33958,33958,13043,160,4
33959,33959,13044,135,1
33960,33960,13044,113,2
33961,33961,13044,110,3
33962,33962,13045,135,1
33963,33963,13045,113,2
33964,33964,13045,77,3
33965,33965,13045,160,4
33966,33966,13046,86,1
33967,33967,13047,135,1
33968,33968,13047,113,2
33969,33969,13047,110,3
33970,33970,13048,135,1
33971,33971,13048,113,2
33972,33972,13048,77,3
33973,33973,13048,160,4
33974,33974,13049,127,1
33975,33975,13049,58,2
33976,33976,13050,46,1
33977,33977,13050,184,2
33978,33978,13050,127,3
33979,33979,13050,171,4
33980,33980,13050,127,5
33981,33981,13050,125,6
33982,33982,13051,46,1
33986,33986,13051,184,2
33984,33984,13051,127,3
33985,33985,13051,113,4
33983,33983,13051,127,5
33987,33987,13051,125,6
33988,33988,13052,46,1
33989,33989,13052,184,2
33990,33990,13052,127,3
33991,33991,13052,171,4
33992,33992,13052,127,5
33993,33993,13052,125,6
33994,33994,13053,46,1
33995,33995,13053,184,2
33996,33996,13053,127,3
33997,33997,13053,113,4
33998,33998,13053,127,5
33999,33999,13053,125,6
34000,34000,13054,46,1
34001,34001,13054,184,2
34002,34002,13054,127,3
34003,34003,13054,171,4
34004,34004,13054,127,5
34005,34005,13054,125,6
34009,34009,13055,46,1
34006,34006,13055,184,2
34007,34007,13055,127,3
34008,34008,13055,113,4
34010,34010,13055,127,5
34011,34011,13055,125,6
34012,34012,13056,46,1
34013,34013,13056,184,2
34014,34014,13056,127,3
34015,34015,13056,171,4
34016,34016,13056,127,5
34017,34017,13056,56,6
34018,34018,13057,46,1
34019,34019,13057,184,2
34020,34020,13057,127,3
34022,34022,13057,113,4
34021,34021,13057,127,5
34023,34023,13057,56,6
34024,34024,13058,46,1
34025,34025,13058,184,2
34026,34026,13058,127,3
34027,34027,13058,171,4
34028,34028,13058,127,5
34029,34029,13058,56,6
34030,34030,13059,46,1
34032,34032,13059,184,2
34031,34031,13059,127,3
34033,34033,13059,113,4
34034,34034,13059,127,5
34035,34035,13059,56,6
34036,34036,13060,46,1
34037,34037,13060,184,2
34038,34038,13060,127,3
34039,34039,13060,171,4
34040,34040,13060,127,5
34041,34041,13060,56,6
34042,34042,13061,46,1
34043,34043,13061,184,2
34044,34044,13061,127,3
34045,34045,13061,113,4
34046,34046,13061,127,5
34047,34047,13061,56,6
34048,34048,13062,46,1
34049,34049,13062,184,2
34050,34050,13062,127,3
34051,34051,13062,113,4
34052,34052,13062,127,5
34053,34053,13062,85,6
34054,34054,13063,46,1
34055,34055,13063,184,2
34056,34056,13063,127,3
34057,34057,13063,113,4
34058,34058,13063,127,5
34059,34059,13063,85,6
34060,34060,13064,46,1
34062,34062,13064,184,2
34061,34061,13064,127,3
34063,34063,13064,113,4
34064,34064,13064,127,5
34065,34065,13064,85,6
34067,34067,13065,46,1
34066,34066,13065,184,2
34068,34068,13065,127,3
34069,34069,13065,171,4
34070,34070,13065,127,5
34071,34071,13065,85,6
34072,34072,13066,46,1
34074,34074,13066,184,2
34073,34073,13066,127,3
34075,34075,13066,171,4
34076,34076,13066,127,5
34077,34077,13066,85,6
34078,34078,13067,46,1
34079,34079,13067,184,2
34080,34080,13067,127,3
34081,34081,13067,171,4
34082,34082,13067,127,5
34083,34083,13067,85,6
34084,34084,13068,46,1
34085,34085,13068,184,2
34086,34086,13068,127,3
34087,34087,13068,171,4
34088,34088,13068,127,5
34089,34089,13068,77,6
34090,34090,13069,46,1
34091,34091,13069,184,2
34092,34092,13069,127,3
34093,34093,13069,171,4
34094,34094,13069,127,5
34095,34095,13069,77,6
34100,34100,13070,46,1
34096,34096,13070,184,2
34097,34097,13070,127,3
34099,34099,13070,171,4
34098,34098,13070,127,5
34101,34101,13070,77,6
34102,34102,13071,135,1
34103,34103,13071,113,2
34104,34104,13071,77,3
34105,34105,13072,46,1
34106,34106,13072,184,2
34107,34107,13072,127,3
34108,34108,13072,113,4
34109,34109,13072,127,5
34110,34110,13072,50,6
34111,34111,13073,46,1
34112,34112,13073,184,2
34113,34113,13073,127,3
34114,34114,13073,113,4
34115,34115,13073,127,5
34116,34116,13073,50,6
34117,34117,13074,46,1
34119,34119,13074,184,2
34118,34118,13074,127,3
34120,34120,13074,113,4
34121,34121,13074,127,5
34122,34122,13074,50,6
34123,34123,13075,46,1
34124,34124,13075,184,2
34125,34125,13075,127,3
34126,34126,13075,171,4
34127,34127,13075,127,5
34128,34128,13075,50,6
34129,34129,13076,46,1
34130,34130,13076,184,2
34131,34131,13076,127,3
34132,34132,13076,171,4
34133,34133,13076,127,5
34134,34134,13076,50,6
34135,34135,13077,46,1
34136,34136,13077,184,2
34137,34137,13077,127,3
34139,34139,13077,171,4
34138,34138,13077,127,5
34140,34140,13077,50,6
34141,34141,13078,128,1
34142,34142,13079,52,1
34144,34144,13079,184,2
34143,34143,13079,127,3
34145,34145,13079,113,4
34146,34146,13079,127,5
34147,34147,13079,115,6
34148,34148,13079,48,7
34149,34149,13080,176,1
34150,34150,13081,174,1
34151,34151,13082,58,1
34152,34152,13083,66,1
34153,34153,13084,55,1
34154,34154,13084,47,2
34155,34155,13084,127,3
34156,34156,13084,103,4
34157,34157,13085,176,1
34158,34158,13086,174,1
34159,34159,13087,66,1
34160,34160,13088,55,1
34161,34161,13088,47,2
34162,34162,13088,127,3
34163,34163,13088,103,4
34164,34164,13089,128,1
34165,34165,13090,176,1
34166,34166,13091,174,1
34167,34167,13092,66,1
34168,34168,13093,55,1
34169,34169,13093,47,2
34170,34170,13093,127,3
34171,34171,13093,103,4
34172,34172,13094,176,1
34173,34173,13095,174,1
34174,34174,13096,66,1
34175,34175,13097,55,1
34176,34176,13097,47,2
34177,34177,13097,127,3
34178,34178,13097,103,4
34179,34179,13098,52,1
34180,34180,13098,113,2
34181,34181,13098,127,3
34182,34182,13098,151,4
34183,34183,13099,52,1
34184,34184,13099,113,2
34185,34185,13099,127,3
34186,34186,13099,48,4
34187,34187,13100,52,1
34188,34188,13100,184,2
34189,34189,13100,127,3
34190,34190,13100,113,4
34191,34191,13100,127,5
34192,34192,13100,48,6
34193,34193,13101,52,1
34194,34194,13101,113,2
34195,34195,13101,127,3
34196,34196,13101,151,4
34197,34197,13102,52,1
34198,34198,13102,47,2
34199,34199,13102,127,3
34200,34200,13102,77,4
34201,34201,13103,55,1
34202,34202,13103,47,2
34203,34203,13103,127,3
34204,34204,13103,74,4
34205,34205,13104,55,1
34206,34206,13104,47,2
34207,34207,13104,132,3
34208,34208,13104,127,4
34209,34209,13104,74,5
34210,34210,13105,55,1
34211,34211,13105,47,2
34212,34212,13105,127,3
34213,34213,13105,74,4
34214,34214,13106,55,1
34215,34215,13106,47,2
34216,34216,13106,132,3
34217,34217,13106,127,4
34218,34218,13106,74,5
34220,34220,13107,57,1
34219,34219,13107,49,2
34221,34221,13107,150,3
34222,34222,13107,113,4
34223,34223,13107,127,5
34224,34224,13107,48,6
34225,34225,13108,57,1
34226,34226,13108,58,2
34227,34227,13109,58,1
34228,34228,13110,57,1
34229,34229,13110,49,2
34230,34230,13110,150,3
34231,34231,13110,113,4
34232,34232,13110,127,5
34233,34233,13110,62,6
34234,34234,13111,57,1
34235,34235,13111,49,2
34236,34236,13111,113,3
34237,34237,13111,74,4
34238,34238,13112,52,1
34239,34239,13112,113,2
34240,34240,13112,127,3
34241,34241,13112,151,4
34242,34242,13113,52,1
34243,34243,13113,113,2
34244,34244,13113,127,3
34245,34245,13113,151,4
34246,34246,13114,57,1
34247,34247,13114,148,2
34248,34248,13115,57,1
34249,34249,13115,49,2
34250,34250,13115,113,3
34251,34251,13115,82,4
34252,34252,13116,135,1
34254,34254,13116,113,2
34253,34253,13116,77,3
34255,34255,13117,52,1
34256,34256,13117,47,2
34257,34257,13117,127,3
34258,34258,13117,125,4
34259,34259,13118,52,1
34260,34260,13118,47,2
34261,34261,13118,127,3
34262,34262,13118,50,4
34263,34263,13119,52,1
34264,34264,13119,47,2
34265,34265,13119,127,3
34266,34266,13119,50,4
34267,34267,13120,58,1
34268,34268,13121,58,1
34269,34269,13122,46,1
34270,34270,13122,184,2
34271,34271,13122,127,3
34272,34272,13122,171,4
34273,34273,13122,127,5
34274,34274,13122,125,6
34275,34275,13123,46,1
34276,34276,13123,184,2
34277,34277,13123,127,3
34278,34278,13123,113,4
34279,34279,13123,127,5
34280,34280,13123,125,6
34281,34281,13124,46,1
34282,34282,13124,184,2
34283,34283,13124,127,3
34284,34284,13124,113,4
34285,34285,13124,127,5
34286,34286,13124,50,6
34287,34287,13125,46,1
34288,34288,13125,184,2
34289,34289,13125,127,3
34290,34290,13125,171,4
34291,34291,13125,127,5
34292,34292,13125,50,6
34293,34293,13126,59,1
34294,34294,13127,55,1
34295,34295,13127,47,2
34297,34297,13127,127,3
34296,34296,13127,50,4
34298,34298,13128,55,1
34299,34299,13128,47,2
34300,34300,13128,127,3
34301,34301,13128,50,4
34302,34302,13129,55,1
34304,34304,13129,47,2
34303,34303,13129,127,3
34305,34305,13129,50,4
34306,34306,13130,55,1
34307,34307,13130,47,2
34308,34308,13130,127,3
34309,34309,13130,50,4
34310,34310,13131,52,1
34313,34313,13131,47,2
34311,34311,13131,127,3
34312,34312,13131,77,4
34314,34314,13132,58,1
34315,34315,13133,58,1
34316,34316,13134,58,1
34317,34317,13135,58,1
34318,34318,13136,58,1
34319,34319,13137,55,1
34320,34320,13137,47,2
34321,34321,13137,127,3
34322,34322,13137,125,4
34323,34323,13138,55,1
34324,34324,13138,47,2
34325,34325,13138,127,3
34326,34326,13138,125,4
34327,34327,13139,55,1
34328,34328,13139,47,2
34329,34329,13139,127,3
34330,34330,13139,125,4
34331,34331,13140,55,1
34332,34332,13140,47,2
34334,34334,13140,127,3
34333,34333,13140,125,4
34335,34335,13141,55,1
34336,34336,13141,47,2
34337,34337,13141,127,3
34338,34338,13141,125,4
34339,34339,13142,55,1
34340,34340,13142,47,2
34341,34341,13142,127,3
34342,34342,13142,125,4
34343,34343,13143,52,1
34344,34344,13143,113,2
34345,34345,13143,127,3
34346,34346,13143,62,4
34347,34347,13144,140,1
34348,34348,13145,169,1
34349,34349,13145,188,2
34350,34350,13145,145,3
34351,34351,13145,166,4
34352,34352,13145,167,5
34353,34353,13146,52,1
34354,34354,13146,113,2
34355,34355,13147,58,1
34356,34356,13148,58,1
34357,34357,13149,186,1
34358,34358,13149,52,2
34359,34359,13149,184,3
34360,34360,13149,127,4
34361,34361,13149,47,5
34362,34362,13150,186,1
34364,34364,13150,52,2
34363,34363,13150,184,3
34365,34365,13150,127,4
34366,34366,13150,47,5
34367,34367,13151,186,1
34368,34368,13151,52,2
34370,34370,13151,184,3
34369,34369,13151,127,4
34371,34371,13151,47,5
34373,34373,13152,52,1
34372,34372,13152,113,2
34374,34374,13153,52,1
34375,34375,13153,113,2
34376,34376,13153,127,3
34377,34377,13153,62,4
34378,34378,13154,58,1
34379,34379,13155,59,1
34380,34380,13156,52,1
34381,34381,13156,184,2
34383,34383,13156,127,3
34384,34384,13156,113,4
34382,34382,13156,127,5
34385,34385,13156,48,6
34386,34386,13157,52,1
34387,34387,13157,113,2
34388,34388,13157,127,3
34389,34389,13157,151,4
34390,34390,13158,55,1
34391,34391,13158,47,2
34393,34393,13158,127,3
34392,34392,13158,74,4
34394,34394,13159,55,1
34395,34395,13159,47,2
34396,34396,13159,127,3
34397,34397,13159,74,4
34398,34398,13160,55,1
34399,34399,13160,47,2
34400,34400,13160,132,3
34401,34401,13160,127,4
34402,34402,13160,74,5
34404,34404,13161,55,1
34403,34403,13161,47,2
34405,34405,13161,132,3
34406,34406,13161,127,4
34407,34407,13161,74,5
34408,34408,13162,192,1
34409,34409,13163,192,1
34410,34410,13164,176,1
34411,34411,13165,66,1
34412,34412,13166,174,1
34413,34413,13168,219,1
34414,34414,13169,221,1
34415,34415,13170,55,1
34416,34416,13170,47,2
34417,34417,13170,127,3
34418,34418,13170,85,4
34419,34419,13171,55,1
34420,34420,13171,47,2
34421,34421,13171,127,3
34422,34422,13171,85,4
34423,34423,13172,55,1
34424,34424,13172,47,2
34426,34426,13172,127,3
34425,34425,13172,85,4
34427,34427,13173,55,1
34428,34428,13173,47,2
34430,34430,13173,127,3
34429,34429,13173,85,4
34431,34431,13174,55,1
34432,34432,13174,47,2
34433,34433,13174,132,3
34434,34434,13174,127,4
34435,34435,13174,50,5
34436,34436,13175,55,1
34437,34437,13175,47,2
34438,34438,13175,127,3
34439,34439,13175,50,4
34440,34440,13176,55,1
34442,34442,13176,47,2
34441,34441,13176,127,3
34443,34443,13176,50,4
34445,34445,13177,187,1
34444,34444,13177,169,2
34446,34446,13177,58,3
34447,34447,13178,55,1
34448,34448,13178,47,2
34449,34449,13178,127,3
34450,34450,13178,85,4
34451,34451,13179,55,1
34454,34454,13179,47,2
34452,34452,13179,127,3
34453,34453,13179,85,4
34455,34455,13180,55,1
34456,34456,13180,47,2
34457,34457,13180,127,3
34458,34458,13180,85,4
34461,34461,13181,55,1
34462,34462,13181,47,2
34459,34459,13181,127,3
34460,34460,13181,50,4
34465,34465,13182,55,1
34463,34463,13182,47,2
34464,34464,13182,127,3
34466,34466,13182,50,4
34467,34467,13183,55,1
34468,34468,13183,47,2
34469,34469,13183,127,3
34470,34470,13183,50,4
34471,34471,13184,58,1
34473,34473,13185,52,1
34475,34475,13185,113,2
34472,34472,13185,127,3
34474,34474,13185,62,4
34476,34476,13186,140,1
34478,34478,13187,169,1
34479,34479,13187,188,2
34477,34477,13187,145,3
34480,34480,13187,166,4
34481,34481,13187,167,5
34482,34482,13188,52,1
34483,34483,13188,113,2
34484,34484,13189,58,1
34485,34485,13190,46,1
34486,34486,13191,168,1
34488,34488,13191,166,2
34487,34487,13191,167,3
34489,34489,13192,58,1
34491,34491,13193,168,1
34490,34490,13193,166,2
34492,34492,13193,167,3
34493,34493,13194,58,1
34494,34494,13195,140,1
34495,34495,13196,145,1
34497,34497,13197,52,1
34499,34499,13197,184,2
34496,34496,13197,127,3
34498,34498,13197,113,4
34500,34500,13197,127,5
34501,34501,13197,62,6
34502,34502,13198,169,1
34503,34503,13198,166,2
34504,34504,13198,167,3
34505,34505,13199,145,1
34507,34507,13199,166,2
34506,34506,13199,167,3
34509,34509,13200,52,1
34508,34508,13200,113,2
34510,34510,13201,58,1
34511,34511,13202,140,1
34512,34512,13203,52,1
34513,34513,13203,113,2
34514,34514,13203,127,3
34515,34515,13203,62,4
34516,34516,13204,145,1
34517,34517,13205,58,1
34518,34518,13206,52,1
34519,34519,13207,169,1
34520,34520,13207,166,2
34521,34521,13207,167,3
34522,34522,13208,145,1
34523,34523,13208,166,2
34524,34524,13208,167,3
34525,34525,13209,58,1
34526,34526,13210,52,1
34527,34527,13210,153,2
34528,34528,13210,127,3
34529,34529,13210,62,4
34530,34530,13211,58,1
34531,34531,13212,52,1
34532,34532,13212,113,2
34533,34533,13213,58,1
34535,34535,13214,52,1
34534,34534,13214,113,2
34536,34536,13214,127,3
34537,34537,13214,151,4
34538,34538,13215,52,1
34539,34539,13215,113,2
34540,34540,13215,127,3
34541,34541,13215,151,4
34542,34542,13216,52,1
34543,34543,13216,47,2
34544,34544,13216,127,3
34545,34545,13216,125,4
34546,34546,13217,52,1
34548,34548,13217,113,2
34547,34547,13217,127,3
34549,34549,13217,151,4
34550,34550,13218,52,1
34551,34551,13218,113,2
34553,34553,13218,127,3
34552,34552,13218,151,4
34554,34554,13219,52,1
34556,34556,13219,47,2
34555,34555,13219,127,3
34557,34557,13219,50,4
34558,34558,13220,55,1
34560,34560,13220,47,2
34559,34559,13220,132,3
34561,34561,13220,127,4
34562,34562,13220,50,5
34563,34563,13221,55,1
34564,34564,13221,47,2
34565,34565,13221,132,3
34566,34566,13221,127,4
34567,34567,13221,50,5
34569,34569,13222,52,1
34568,34568,13222,113,2
34570,34570,13222,127,3
34571,34571,13222,62,4
34572,34572,13223,52,1
34574,34574,13223,113,2
34575,34575,13223,127,3
34573,34573,13223,62,4
34576,34576,13224,52,1
34577,34577,13224,113,2
34578,34578,13224,127,3
34579,34579,13224,62,4
34581,34581,13225,52,1
34580,34580,13225,113,2
34583,34583,13225,127,3
34582,34582,13225,62,4
34584,34584,13226,127,1
34585,34585,13226,58,2
34586,34586,13227,140,1
